text,event,fv,count
https://w3id.org/provcorp/np/protected/text/wsj_0189.RAExiHkEQ2Kc8VAuABg9C_61GxPYZ9FkqW_RmxTFy4fIM#text,earned,CT+,8
https://w3id.org/provcorp/np/protected/text/wsj_0106.RANkA5vcpEBTWNjdi6GELsfrgazGJzmwbzc4UiMfy7B68#text,convertible,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0160.RAMcYyM0g7vbT58xhbYw0M4ZrVcZk6bvzeSamEskxjCBA#text,$85.70 ,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,avert,PR+,8
https://w3id.org/provcorp/np/protected/text/wsj_0346.RAKyhs9OldFNYlASoY8J1bhcoP2DtfgYUToD3Bszz4qoA#text,pay,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0533.RAB1sw8G3tjoxmEnpJxREz5vh20JQHmqk-B2V9c6Mxt1o#text,tendered,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0541.RA5TcJP3u8qYFZQoasvYxPlQ_7pTS_OmYnQPgB6Cg6eVw#text,pay,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0583.RACHp1oa0oAZVhZ4sQA8EmiKb5lbcHu_m7ETqaqau0vFc#text,post,PR+,1
https://w3id.org/provcorp/np/protected/text/wsj_0585.RAxBi6ZIMHctgSotskHEUqNgm8QR75zV6sf9DcqP5Jh0g#text,losses,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0610.RAhdBw82_DJoaTnJs_7vC0hgVJfH5L0phx-5OW8RYKno0#text,surprised,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0637.RA7pu4mAFYvkErASdbVUqKkOijqSsiXzYu8wB8Pg8kQdw#text,placement,PR+,1
https://w3id.org/provcorp/np/protected/text/wsj_0670.RAnj6ZbWWdQpYRr_beHlGFgoOqpDCSIeKy8uA-d4nXYAk#text,explore,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0675.RAdYT9fXu2oUEYfEwzHK9F-zk7-AiAYOUHyGEWCPXpPcg#text,earthquake,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0745.RA79ee56dGz4G4xuHLFwwiW_eYZvyEYK4xjLvaBkxOk88#text,pressures,CT+,1
https://w3id.org/provcorp/np/protected/text/NYT19980424.0421.RAVHggZwhvOE5cGacruCXUunlTThOdvHUfR3v1J8z4AwE#text,amounted,Uu,1
https://w3id.org/provcorp/np/protected/text/NYT19980424.0421.RAVHggZwhvOE5cGacruCXUunlTThOdvHUfR3v1J8z4AwE#text,cover,CT-,1
https://w3id.org/provcorp/np/protected/text/NYT19981025.0188.RAgF9LnEkJ3v3L-pkbp99iQO4ObOMQNy_8GfB67tdV9uo#text,was,CT+,2
https://w3id.org/provcorp/np/protected/text/NYT19981025.0188.RAgF9LnEkJ3v3L-pkbp99iQO4ObOMQNy_8GfB67tdV9uo#text,choose,Uu,1
https://w3id.org/provcorp/np/protected/text/NYT19981025.0188.RAgF9LnEkJ3v3L-pkbp99iQO4ObOMQNy_8GfB67tdV9uo#text,bear,Uu,1
https://w3id.org/provcorp/np/protected/text/NYT19981025.0188.RAgF9LnEkJ3v3L-pkbp99iQO4ObOMQNy_8GfB67tdV9uo#text,stop,CT-,1
https://w3id.org/provcorp/np/protected/text/NYT19981025.0188.RAgF9LnEkJ3v3L-pkbp99iQO4ObOMQNy_8GfB67tdV9uo#text,acts,CT+,1
https://w3id.org/provcorp/np/protected/text/NYT19981025.0188.RAgF9LnEkJ3v3L-pkbp99iQO4ObOMQNy_8GfB67tdV9uo#text,bombings,CT+,3
https://w3id.org/provcorp/np/protected/text/NYT19981025.0188.RAgF9LnEkJ3v3L-pkbp99iQO4ObOMQNy_8GfB67tdV9uo#text,banning,Uu,1
https://w3id.org/provcorp/np/protected/text/NYT19981025.0188.RAgF9LnEkJ3v3L-pkbp99iQO4ObOMQNy_8GfB67tdV9uo#text,exercise,Uu,1
https://w3id.org/provcorp/np/protected/text/NYT19981025.0188.RAgF9LnEkJ3v3L-pkbp99iQO4ObOMQNy_8GfB67tdV9uo#text,condemnations,Uu,1
https://w3id.org/provcorp/np/protected/text/NYT19981025.0188.RAgF9LnEkJ3v3L-pkbp99iQO4ObOMQNy_8GfB67tdV9uo#text,lists,CT+,1
https://w3id.org/provcorp/np/protected/text/NYT19981025.0188.RAgF9LnEkJ3v3L-pkbp99iQO4ObOMQNy_8GfB67tdV9uo#text,fatality,CTu,1
https://w3id.org/provcorp/np/protected/text/NYT19981025.0188.RAgF9LnEkJ3v3L-pkbp99iQO4ObOMQNy_8GfB67tdV9uo#text,campaigns,CT+,1
https://w3id.org/provcorp/np/protected/text/NYT19981025.0188.RAgF9LnEkJ3v3L-pkbp99iQO4ObOMQNy_8GfB67tdV9uo#text,took,CT+,1
https://w3id.org/provcorp/np/protected/text/NYT19990419.0515.RAYVFMn-_GHi8_1qGUcd2lyC6XBGvNDtE9CsLpnuekpfE#text,violence,Uu,2
https://w3id.org/provcorp/np/protected/text/NYT19990419.0515.RAYVFMn-_GHi8_1qGUcd2lyC6XBGvNDtE9CsLpnuekpfE#text,addressing,CT+,1
https://w3id.org/provcorp/np/protected/text/NYT19990419.0515.RAYVFMn-_GHi8_1qGUcd2lyC6XBGvNDtE9CsLpnuekpfE#text,introduce,Uu,2
https://w3id.org/provcorp/np/protected/text/NYT19990419.0515.RAYVFMn-_GHi8_1qGUcd2lyC6XBGvNDtE9CsLpnuekpfE#text,sought,CT+,1
https://w3id.org/provcorp/np/protected/text/NYT19990419.0515.RAYVFMn-_GHi8_1qGUcd2lyC6XBGvNDtE9CsLpnuekpfE#text,wanted,Uu,2
https://w3id.org/provcorp/np/protected/text/NYT19990419.0515.RAYVFMn-_GHi8_1qGUcd2lyC6XBGvNDtE9CsLpnuekpfE#text,indictment,Uu,2
https://w3id.org/provcorp/np/protected/text/NYT19990419.0515.RAYVFMn-_GHi8_1qGUcd2lyC6XBGvNDtE9CsLpnuekpfE#text,used,CT+,2
https://w3id.org/provcorp/np/protected/text/NYT19990419.0515.RAYVFMn-_GHi8_1qGUcd2lyC6XBGvNDtE9CsLpnuekpfE#text,spotted,Uu,1
https://w3id.org/provcorp/np/protected/text/NYT19990419.0515.RAYVFMn-_GHi8_1qGUcd2lyC6XBGvNDtE9CsLpnuekpfE#text,giving,Uu,1
https://w3id.org/provcorp/np/protected/text/NYT19990419.0515.RAYVFMn-_GHi8_1qGUcd2lyC6XBGvNDtE9CsLpnuekpfE#text,act,PS+,1
https://w3id.org/provcorp/np/protected/text/NYT19990505.0443.RA5CTH-aB3enXUEHsvwP99BQ1k_jwa_s6_ofpSV_1lg60#text,was,CT-,1
https://w3id.org/provcorp/np/protected/text/NYT19990505.0443.RA5CTH-aB3enXUEHsvwP99BQ1k_jwa_s6_ofpSV_1lg60#text,recovered,CT-,1
https://w3id.org/provcorp/np/protected/text/NYT19990505.0443.RA5CTH-aB3enXUEHsvwP99BQ1k_jwa_s6_ofpSV_1lg60#text,unearthed,CT+,1
https://w3id.org/provcorp/np/protected/text/NYT19990505.0443.RA5CTH-aB3enXUEHsvwP99BQ1k_jwa_s6_ofpSV_1lg60#text,unearthed,PR+,1
https://w3id.org/provcorp/np/protected/text/PRI19980115.2000.0186.RAeQs5brKaeAz6iprBi8uRDaumfskpbidd_khFuf5Gfo8#text,start,Uu,1
https://w3id.org/provcorp/np/protected/text/PRI19980205.2000.1890.RA3WMH6uTyEEzOtmG3XqTxAk_FbRUWH2j5ufVbRbZ71pU#text,strikes,PR+,1
https://w3id.org/provcorp/np/protected/text/PRI19980205.2000.1998.RATXLFo1rF0IZAUSg263spIEIe0-Q6I31yvM0yt6NyoDQ#text,war,CT+,1
https://w3id.org/provcorp/np/protected/text/PRI19980213.2000.0313.RA0XMpXfEIlverATbchBvP-szIpd7qM49F1Lx_OiEpx1A#text,hurt,CT-,1
https://w3id.org/provcorp/np/protected/text/PRI19980303.2000.2550.RAp8f0iz-V-CPZGQxbL3PWy39JUpdMhPiDN5XawzBWdU0#text,vote,CT+,2
https://w3id.org/provcorp/np/protected/text/PRI19980303.2000.2550.RAp8f0iz-V-CPZGQxbL3PWy39JUpdMhPiDN5XawzBWdU0#text,target,PS+,1
https://w3id.org/provcorp/np/protected/text/PRI19980303.2000.2550.RAp8f0iz-V-CPZGQxbL3PWy39JUpdMhPiDN5XawzBWdU0#text,target,Uu,1
https://w3id.org/provcorp/np/protected/text/PRI19980306.2000.1675.RA0_sYrnVQHT2OLWCBGmLLx6BYws9Xx5ECT4PiV74vPYY#text,stay,CT-,1
https://w3id.org/provcorp/np/protected/text/PRI19980306.2000.1675.RA0_sYrnVQHT2OLWCBGmLLx6BYws9Xx5ECT4PiV74vPYY#text,worried,CT+,1
https://w3id.org/provcorp/np/protected/text/PRI19980306.2000.1675.RA0_sYrnVQHT2OLWCBGmLLx6BYws9Xx5ECT4PiV74vPYY#text,conflict,PR+,1
https://w3id.org/provcorp/np/protected/text/VOA19980303.1600.0917.RAfkRImPVClPa5Hi6dRHbDBpWZv7d3P8N9z0ul6TjpkIo#text,draw,PR+,2
https://w3id.org/provcorp/np/protected/text/VOA19980303.1600.0917.RAfkRImPVClPa5Hi6dRHbDBpWZv7d3P8N9z0ul6TjpkIo#text,test,CT+,1
https://w3id.org/provcorp/np/protected/text/VOA19980303.1600.2745.RAM7kT1QcSqxhRPGhtUFXE2mJcjl3l30T1j5MJow2iMV0#text,use,Uu,1
https://w3id.org/provcorp/np/protected/text/VOA19980305.1800.2603.RAu1I_rkD2rIIk3fd4bx8rar3b3nJ0ey3jwsyw2nw18W0#text,work,Uu,2
https://w3id.org/provcorp/np/protected/text/VOA19980305.1800.2603.RAu1I_rkD2rIIk3fd4bx8rar3b3nJ0ey3jwsyw2nw18W0#text,stop,Uu,2
https://w3id.org/provcorp/np/protected/text/VOA19980501.1800.0355.RAIEFcrTLCr0n0vTMipoh3bb7RzB4sE2sKSdN6IpUsw6w#text,talks,CT+,2
https://w3id.org/provcorp/np/protected/text/VOA19980501.1800.0355.RAIEFcrTLCr0n0vTMipoh3bb7RzB4sE2sKSdN6IpUsw6w#text,expects,CT+,1
https://w3id.org/provcorp/np/protected/text/XIE19981203.0008.RA0CJxBY3PC6scMcih3I2Xn2K_WOkELRtmY9V4Zl7J64g#text,voted,CT+,1
https://w3id.org/provcorp/np/protected/text/XIE19981203.0008.RA0CJxBY3PC6scMcih3I2Xn2K_WOkELRtmY9V4Zl7J64g#text,talks,Uu,1
https://w3id.org/provcorp/np/protected/text/XIE19990210.0079.RA_mwyE-vzxAi-LryUBKsJqHsNgayLtlPqL1y-RA2PndU#text,summit,CT+,3
https://w3id.org/provcorp/np/protected/text/XIE19990313.0173.RA3N-oMM_NS7qhWCkgFvj2NbQRGNM44RR0-zxcF7AG5DA#text,staged,CT+,1
https://w3id.org/provcorp/np/protected/text/XIE19990313.0229.RACQGdWjFTw_jD3eiOZqRtzy_hhEx1rZcHU7s19N9pLeU#text,was,Uu,1
https://w3id.org/provcorp/np/protected/text/ea980120.1830.0456.RAavdDqY3foS1IbyQ1xRsH2dD-iyKjua4FE-61RL7OvcQ#text,was,PS+,2
https://w3id.org/provcorp/np/protected/text/ea980120.1830.0456.RAavdDqY3foS1IbyQ1xRsH2dD-iyKjua4FE-61RL7OvcQ#text,wants,CT+,1
https://w3id.org/provcorp/np/protected/text/ed980111.1130.0089.RAYlMhK9tYbEEXtGrZHcwRPsEH0CXfyBnuDtvRsHOvTZc#text,stranded,CT+,1
https://w3id.org/provcorp/np/protected/text/ed980111.1130.0089.RAYlMhK9tYbEEXtGrZHcwRPsEH0CXfyBnuDtvRsHOvTZc#text,trying,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0006.RAE8Rqld-WlFeyETgOeb23yxPwUyVh5D0kmpkbcEAJ30k#text,expects,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0026.RAqVDliQg7089ljabZboxeufk6O0UJHuDiETOmVwpKtL4#text,decided,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0026.RAqVDliQg7089ljabZboxeufk6O0UJHuDiETOmVwpKtL4#text,decided,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0027.RAwIBPvHEIUT6i5Xbb_c5ikPmWNR1GQrBB_u3mEzENcTY#text,turn,Uu,8
https://w3id.org/provcorp/np/protected/text/wsj_0027.RAwIBPvHEIUT6i5Xbb_c5ikPmWNR1GQrBB_u3mEzENcTY#text,wants,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0073.RAw2-0fxwxRq5yhBYseOxBHp2gsbwEvd_xityrjYG0rvg#text,exercise,Uu,8
https://w3id.org/provcorp/np/protected/text/wsj_0127.RAPGz8jHAv293pZn3opfMW1bqhSUc0zmtp7191SOvl_-8#text,gains,CT-,4
https://w3id.org/provcorp/np/protected/text/wsj_0127.RAPGz8jHAv293pZn3opfMW1bqhSUc0zmtp7191SOvl_-8#text,trading,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0127.RAPGz8jHAv293pZn3opfMW1bqhSUc0zmtp7191SOvl_-8#text,hurt,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0132.RAUsGS7gkDXKpA6eFWsV5lippVwYllw-SUGfKm4_EvKuw#text,helped,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0132.RAUsGS7gkDXKpA6eFWsV5lippVwYllw-SUGfKm4_EvKuw#text,keep,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0158.RAIRkkx1m-i0QuCtr75Ojc0SGOYRgJCQVmDV4UKL9s-7Q#text,profits,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0158.RAIRkkx1m-i0QuCtr75Ojc0SGOYRgJCQVmDV4UKL9s-7Q#text,suspect,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0161.RA8aBMzICicS-d7M-xGmI5GPhrv1Com2i9E1oqMW0Wnww#text,expects,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0171.RANPZyX9cn7WOeJf5ZWAZRGogxnRovKsgdezfvf6QVQME#text,expects,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0172.RAP96ap8FXJPugDqrafukIkAVQgNGrtt9rC6TM0ujHtUo#text,take,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0175.RAIALbm4wz4vJgi1s-dEFqNy4NI0WuArOx_3f7XIx5sjo#text,take,Uu,4
https://w3id.org/provcorp/np/protected/text/wsj_0184.RALbLh8eQIvDEBdvzXmIaYSoGDZhPhgYAGtn646_efNfk#text,target,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0187.RApNmorMpGE4aMhTj3EOvejW45HLHY0fnwfvXdiJNcwxs#text,take,CT+,4
https://w3id.org/provcorp/np/protected/text/wsj_0263.RAnSQIlR5Vr8jUKWFXe0f8c6b8DjaDyG73DA4zwSRVaEE#text,rose,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_0292.RA5b-EPnGsGaPMVd2hpsRqGiQHcbtqlpA2vqW36JNCFDQ#text,tied,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0313.RAScz8g4O55OSWXx4cRc0w8iC1K1QR4ayKYUEIXE4z2zU#text,impact,PR-,1
https://w3id.org/provcorp/np/protected/text/wsj_0329.RApj0AqnIWT2-ZHGwQ6howCwdnrHwdHix1Excit0eLZ2A#text,consolidate,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0332.RAEU912E2sn-muYznsXC81FzWklhWa8K4rHObeJdqe19M#text,accepted,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0332.RAEU912E2sn-muYznsXC81FzWklhWa8K4rHObeJdqe19M#text,acquisition,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0340.RAdwSUOHZARraLgsvVMm5MdM4HNCQGmzHs-jcGZrdcFZA#text,bought,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_0340.RAdwSUOHZARraLgsvVMm5MdM4HNCQGmzHs-jcGZrdcFZA#text,fight,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0348.RAyLDl90tiDeCN6iSdc_ySh_dRkDxgbHHiATMvKG3Bdps#text,jumped,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0356.RAJHdYX6GQEBalGYJs-lQ9oPUqVYPAdi3srLAuFey5sEU#text,seek,PR+,1
https://w3id.org/provcorp/np/protected/text/wsj_0356.RAJHdYX6GQEBalGYJs-lQ9oPUqVYPAdi3srLAuFey5sEU#text,seek,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0376.RAP5aiILAxIQFJ4VbJBZvyVnkwMZU_1FqWu_JEkagr3uE#text,rose,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0376.RAP5aiILAxIQFJ4VbJBZvyVnkwMZU_1FqWu_JEkagr3uE#text,enhance,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0376.RAP5aiILAxIQFJ4VbJBZvyVnkwMZU_1FqWu_JEkagr3uE#text,threat,CT-,1
https://w3id.org/provcorp/np/protected/text/wsj_0376.RAP5aiILAxIQFJ4VbJBZvyVnkwMZU_1FqWu_JEkagr3uE#text,threat,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0520.RA0gbsBZnKE_Gdd736nUtbbb5ZC5-3-12Xew_5q4LJeYM#text,permission,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0557.RA0_JEZmEJ1FptMTkNdEIsn7AHNMz0d2By_2e_JL1D2WE#text,dispense,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0557.RA0_JEZmEJ1FptMTkNdEIsn7AHNMz0d2By_2e_JL1D2WE#text,share,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0558.RA0SnPcIMKKnnU_OK2zeCqQjn-DnNre7HjmvtA0xAyvjo#text,reflect,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0558.RA0SnPcIMKKnnU_OK2zeCqQjn-DnNre7HjmvtA0xAyvjo#text,impact,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0568.RAHGMexSp1TUaSwJOaHuy7S4oXR3ycvNlBEuM9w2_2rNY#text,weakness,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_0570.RA8hg_MVvFNMSQL-rmGN0yoJpbM72jvBvfr2Y3X9X8a0M#text,acquisition,PS+,3
https://w3id.org/provcorp/np/protected/text/wsj_0575.RA3nJvTw9Y32t5YJowwf7lQ36B4lvfmrX5N6Y-mBH3LuU#text,reduce,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0583.RACHp1oa0oAZVhZ4sQA8EmiKb5lbcHu_m7ETqaqau0vFc#text,bought,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0584.RAnadyWsT7yJsoMd9IANxydw9-lxqNFyluiy41krUjnag#text,risks,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0584.RAnadyWsT7yJsoMd9IANxydw9-lxqNFyluiy41krUjnag#text,forced,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0584.RAnadyWsT7yJsoMd9IANxydw9-lxqNFyluiy41krUjnag#text,process,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0584.RAnadyWsT7yJsoMd9IANxydw9-lxqNFyluiy41krUjnag#text,flawed,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0584.RAnadyWsT7yJsoMd9IANxydw9-lxqNFyluiy41krUjnag#text,flawed,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0585.RAxBi6ZIMHctgSotskHEUqNgm8QR75zV6sf9DcqP5Jh0g#text,at,PR+,1
https://w3id.org/provcorp/np/protected/text/wsj_0585.RAxBi6ZIMHctgSotskHEUqNgm8QR75zV6sf9DcqP5Jh0g#text,acquisition,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0586.RArE7TquS9T6yInSegFakG0l_bGGvnYp7dRahM5Dfd0qQ#text,reflected,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0586.RArE7TquS9T6yInSegFakG0l_bGGvnYp7dRahM5Dfd0qQ#text,expectations,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0610.RAhdBw82_DJoaTnJs_7vC0hgVJfH5L0phx-5OW8RYKno0#text,conditions,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_0610.RAhdBw82_DJoaTnJs_7vC0hgVJfH5L0phx-5OW8RYKno0#text,expectations,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0610.RAhdBw82_DJoaTnJs_7vC0hgVJfH5L0phx-5OW8RYKno0#text,growth,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0612.RATLx2BJ-8_QhjVkofX21TEgj9pliVevV0iADPyi0oLYM#text,at,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0661.RArF-RXIXVqwjLzVquALXLxMNzNWQ3n73pd5HstQrcXZg#text,seek,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0661.RArF-RXIXVqwjLzVquALXLxMNzNWQ3n73pd5HstQrcXZg#text,started,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0662.RAz8W1SuHXdryZpNLZahsUvgxd9YBjK-2oXZYT95JJSI0#text,needed,CT-,1
https://w3id.org/provcorp/np/protected/text/wsj_0675.RAdYT9fXu2oUEYfEwzHK9F-zk7-AiAYOUHyGEWCPXpPcg#text,growth,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0675.RAdYT9fXu2oUEYfEwzHK9F-zk7-AiAYOUHyGEWCPXpPcg#text,helps,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0679.RAx4VsgW5qHN0Q6XfGUHrAw3CUAKufYIck8iVeiersIjk#text,raised,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0679.RAx4VsgW5qHN0Q6XfGUHrAw3CUAKufYIck8iVeiersIjk#text,According,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0745.RA79ee56dGz4G4xuHLFwwiW_eYZvyEYK4xjLvaBkxOk88#text,wrote,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0762.RADAE5zYIXL7W3x_chP9cw9WQ7u-Ib14_7B_5DFvSUcF4#text,rose,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0778.RAH6QAgVEWuZcUvj24PaPPCxq3OJsO29H-tN-yy2Y97W8#text,seek,PS+,1
https://w3id.org/provcorp/np/protected/text/wsj_0778.RAH6QAgVEWuZcUvj24PaPPCxq3OJsO29H-tN-yy2Y97W8#text,According,CT+,2
https://w3id.org/provcorp/np/protected/text/wsj_0778.RAH6QAgVEWuZcUvj24PaPPCxq3OJsO29H-tN-yy2Y97W8#text,paid,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0778.RAH6QAgVEWuZcUvj24PaPPCxq3OJsO29H-tN-yy2Y97W8#text,right,Uu,2
https://w3id.org/provcorp/np/protected/text/wsj_0778.RAH6QAgVEWuZcUvj24PaPPCxq3OJsO29H-tN-yy2Y97W8#text,fraud,CT+,1
https://w3id.org/provcorp/np/protected/text/wsj_0778.RAH6QAgVEWuZcUvj24PaPPCxq3OJsO29H-tN-yy2Y97W8#text,fraud,Uu,1
https://w3id.org/provcorp/np/protected/text/wsj_0798.RAt7R3c5Pk43TLEdkX-9_ZNrmEkLkduS3HKfhOQVhAxGQ#text,reduce,CT+,1
https://w3id.org/provcorp/np/protected/text/AP900816-0139.RALzKKCELGuax_1TwrVtjRsTWowh0Ofr363k6oGBje-F4#text,staunch,Uu,2
https://w3id.org/provcorp/np/protected/text/AP900816-0139.RALzKKCELGuax_1TwrVtjRsTWowh0Ofr363k6oGBje-F4#text,stopped,CT+,1
https://w3id.org/provcorp/np/protected/text/AP900816-0139.RALzKKCELGuax_1TwrVtjRsTWowh0Ofr363k6oGBje-F4#text,trading,Uu,1
https://w3id.org/provcorp/np/protected/text/AP900816-0139.RALzKKCELGuax_1TwrVtjRsTWowh0Ofr363k6oGBje-F4#text,tightened,CT+,1
https://w3id.org/provcorp/np/protected/text/AP900816-0139.RALzKKCELGuax_1TwrVtjRsTWowh0Ofr363k6oGBje-F4#text,told,Uu,1
https://w3id.org/provcorp/np/protected/text/AP900816-0139.RALzKKCELGuax_1TwrVtjRsTWowh0Ofr363k6oGBje-F4#text,target,CT+,1
https://w3id.org/provcorp/np/protected/text/AP900816-0139.RALzKKCELGuax_1TwrVtjRsTWowh0Ofr363k6oGBje-F4#text,target,Uu,1
https://w3id.org/provcorp/np/protected/text/APW19980213.1310.RAZgcVqRtGP6svkBPMX5kGvu0h65tqtbKGj3PByAwfPq8#text,war,CT+,1
https://w3id.org/provcorp/np/protected/text/APW19980213.1310.RAZgcVqRtGP6svkBPMX5kGvu0h65tqtbKGj3PByAwfPq8#text,war,Uu,1
https://w3id.org/provcorp/np/protected/text/APW19980213.1310.RAZgcVqRtGP6svkBPMX5kGvu0h65tqtbKGj3PByAwfPq8#text,taking,CT+,2
https://w3id.org/provcorp/np/protected/text/APW19980213.1310.RAZgcVqRtGP6svkBPMX5kGvu0h65tqtbKGj3PByAwfPq8#text,taking,Uu,2
https://w3id.org/provcorp/np/protected/text/APW19980213.1310.RAZgcVqRtGP6svkBPMX5kGvu0h65tqtbKGj3PByAwfPq8#text,told,CT+,1
https://w3id.org/provcorp/np/protected/text/APW19980213.1310.RAZgcVqRtGP6svkBPMX5kGvu0h65tqtbKGj3PByAwfPq8#text,told,Uu,1
https://w3id.org/provcorp/np/protected/text/APW19980213.1310.RAZgcVqRtGP6svkBPMX5kGvu0h65tqtbKGj3PByAwfPq8#text,thing,CT+,1
https://w3id.org/provcorp/np/protected/text/APW19980213.1320.RAB0oHkRYJ_1zGXcJ2H2XoyqC26YFfW0Az24F0GlfP7RY#text,suspended,CT+,1
https://w3id.org/provcorp/np/protected/text/APW19980213.1320.RAB0oHkRYJ_1zGXcJ2H2XoyqC26YFfW0Az24F0GlfP7RY#text,talk,Uu,1
https://w3id.org/provcorp/np/protected/text/APW19980213.1380.RAj9A9Ok2UnwOqkwxjdJkVfWFc9medDeCH8B62Euj5Zew#text,suffered,CT+,1
https://w3id.org/provcorp/np/protected/text/APW19980219.0476.RAmq98Jl-BglDh2Jo1ajqxi25jf3wyryzgoTZN2yud5wU#text,staged,CT+,1
https://w3id.org/provcorp/np/protected/text/APW19980227.0476.RAxbtHxDJznhgjm-xrKpYh2mMl3B8tPWHJTm_d9Dhb9Rw#text,suspected,CT+,1
https://w3id.org/provcorp/np/protected/text/APW19980227.0476.RAxbtHxDJznhgjm-xrKpYh2mMl3B8tPWHJTm_d9Dhb9Rw#text,trial,Uu,2
https://w3id.org/provcorp/np/protected/text/APW19980227.0487.RAVHWPHCnkClKJCvx5UGFq9iMP-xxqwap7qgkvf-7PgQI#text,traitor,CT+,2
https://w3id.org/provcorp/np/protected/text/APW19980227.0487.RAVHWPHCnkClKJCvx5UGFq9iMP-xxqwap7qgkvf-7PgQI#text,traitor,Uu,2
https://w3id.org/provcorp/np/protected/text/APW19980227.0487.RAVHWPHCnkClKJCvx5UGFq9iMP-xxqwap7qgkvf-7PgQI#text,trying,PS+,1
https://w3id.org/provcorp/np/protected/text/APW19980227.0487.RAVHWPHCnkClKJCvx5UGFq9iMP-xxqwap7qgkvf-7PgQI#text,talk,Uu,1
https://w3id.org/provcorp/np/protected/text/APW19980227.0487.RAVHWPHCnkClKJCvx5UGFq9iMP-xxqwap7qgkvf-7PgQI#text,tell,CT-,1
https://w3id.org/provcorp/np/protected/text/APW19980227.0487.RAVHWPHCnkClKJCvx5UGFq9iMP-xxqwap7qgkvf-7PgQI#text,turned,CT+,1
