event,eID,event_word,fact_value,fact_value_count
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0167/e1994.RALOCvJV57XCDQo5eHgrs1bdTk3oIGNJzQvlGuBYxWw80#annotation,"""e1994""","""had""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0167/e1996.RAtO-ggkjENeIt0MEBy11ws5vcmBwv5SgMXV5d8ciCQJY#annotation,"""e1996""","""loss""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0167/e1996.RAtO-ggkjENeIt0MEBy11ws5vcmBwv5SgMXV5d8ciCQJY#annotation,"""e1996""","""loss""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0167/e1997.RAQYwu7_JLkn_jqhB30j4xcn53NV7tvyBfiRzEIu2Ins8#annotation,"""e1997""","""loss""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0167/e1997.RAQYwu7_JLkn_jqhB30j4xcn53NV7tvyBfiRzEIu2Ins8#annotation,"""e1997""","""loss""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0167/e1998.RA5ewVBJ3lIP50Vs0PTlKKFhrH99FfYDrID47Sly-X5M0#annotation,"""e1998""","""income""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0167/e2.RAsi41EQWiKUFnllQ6Lu4fPLKXcHT_Y_M-2xhICr5I7jg#annotation,"""e2""","""said""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0167/e3.RAOTap-6rvMEE5Wo48htESi12mlCRfW4wWtyLuMnPlG-I#annotation,"""e3""","""seeking""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0167/e3.RAOTap-6rvMEE5Wo48htESi12mlCRfW4wWtyLuMnPlG-I#annotation,"""e3""","""seeking""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0167/e4.RA0J18sSXvb1cNmRdDpJ2Y8JWrPmhpSWwxSawyLGoTniU#annotation,"""e4""","""said""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0167/e7.RAwtbqvftwwimCti26lZlx38z4bN314eLMw5XFqaUlzFI#annotation,"""e7""","""maintain""","""CT-""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0167/e7.RAwtbqvftwwimCti26lZlx38z4bN314eLMw5XFqaUlzFI#annotation,"""e7""","""maintain""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e1.RApE2_ksxhJPChACEghOIiEA0f6KxBYNl0YJ-GHkmZsrA#annotation,"""e1""","""said""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e10.RAbw_xNW0kawvofDbCtHSZVrD8ehBRlvAIShIvIDbxHg4#annotation,"""e10""","""extended""","""PS+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e12.RAStLgJJt1gN1YSJd2871icP1hJejUnMcTiE112sJt-P0#annotation,"""e12""","""increase""","""PS+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e14.RACtrV2hibuVBgRkw3-D83vk38IYusvx5r_1ZeK0iywkM#annotation,"""e14""","""sale""","""CT+""",2
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e15.RA20TNu2-fhjkRa1UE1w_COAnktIC_aaCb2uxyCPrB2HI#annotation,"""e15""","""sale""","""CT+""",2
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e16.RA7Hpk0fG87v_hVGsvk23W88oPyF4qCCKURJuRSTD71CI#annotation,"""e16""","""offering""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e17.RAKV9H-_6ICO9ipU7YqaU8xwSmPIaeeipG9v9bDly2mK0#annotation,"""e17""","""increased""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e17.RAKV9H-_6ICO9ipU7YqaU8xwSmPIaeeipG9v9bDly2mK0#annotation,"""e17""","""increased""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e18.RAhH_nO_jT5Qv9auvXimRnzGp1osi9NKt6Kn6Zezs2SWM#annotation,"""e18""","""said""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e2.RAHOKRs47kHI6CVMnIareDu3spTAmFPMpImEhbO6Uk7sg#annotation,"""e2""","""sold""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e2.RAHOKRs47kHI6CVMnIareDu3spTAmFPMpImEhbO6Uk7sg#annotation,"""e2""","""sold""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e22.RAfPchPYB1dEFsUDL9pAduypl7IFPebiwxhAno_ZXTWFw#annotation,"""e22""","""convertible""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e27.RAVdBg8TQrsBsrB2ig9e1FV4ZZoa6BHd5XjXwCaHNOy5w#annotation,"""e27""","""conversion""","""NA""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e4.RA0lVLveK88Fp7cUZz3-DCZQMC34sz03lZjbQi7ey31wI#annotation,"""e4""","""sale""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e5.RAEiHygvYqliZ3mx1nC1L52A-ARB6V0kiqJQ5HSf6XskQ#annotation,"""e5""","""represents""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e6.RADQ4sDWQt6XxMveOFkJJyUdPoFw6sS2qrO0LMTjdg4N8#annotation,"""e6""","""operates""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0168/e7.RAfWJ1z0D__eqNce-vLs0Pz7l_uQJx0CNggfhe28T4EdE#annotation,"""e7""","""lent""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e1.RA2Z4f_bF6m9HMpHHop-_OS8PNADNrNsxpHN9PcSZVkig#annotation,"""e1""","""raised""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e11.RA9g24SA1ov7iG_1K1dJqPWtWtN0qCIsc-f4XI1vvbjyE#annotation,"""e11""","""said""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e14.RAXVq4kR6IgCWGKkxUyv3QOI-aWs7gNhEg_aNpPTZHfDQ#annotation,"""e14""","""offer""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e15.RAo45CkOO7gcj-oTuVm7Ikw5HJJM4b4vbRp5-TRzoIa-w#annotation,"""e15""","""has""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e16.RA803IHK8Lja7xyycQU5egkC9Gv1K9tnhu4RaxCjGeDVk#annotation,"""e16""","""acceptances""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e17.RA21sTsdepcwzIUd8TEAyAUq8IFysRCrBXlx5Ud4qXs5U#annotation,"""e17""","""scheduled""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e18.RA3xzpjl9MSDemw5_4T-cRVKTy83mnlGmoYOWxZxqQeFU#annotation,"""e18""","""completion""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e19.RANH_8P3iuEwEquV-MGiKClnoKJmNIi8R4YO4JAi7Kfzg#annotation,"""e19""","""acquisition""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e20.RAZvdpGlPG5o8AJ1x0IxQWM0Bei2JN_bXJGPHFwOgbiAg#annotation,"""e20""","""derived""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e3.RAbNU7EA8ylzhE5KfPqtsjLAi6XdSkbY7P8uJBjt6aqcQ#annotation,"""e3""","""said""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e34.RAXlslz3KF3cZtvnB_6CgqjIBW4cW3wFUWw9aupjTuIU4#annotation,"""e34""","""up""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e37.RAzhn_SWTZ12tTb-hqqP5hkBeOKKKkXTxlEHnbsb9PUps#annotation,"""e37""","""benefit""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e37.RAzhn_SWTZ12tTb-hqqP5hkBeOKKKkXTxlEHnbsb9PUps#annotation,"""e37""","""benefit""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e38.RAStRvDBMTeZohhZt1ivufsC4a1YNWc2jlOU80DdCyELU#annotation,"""e38""","""raises""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e7.RAZUY4Al-_U9--rm47Z6dZ4RCNTgGqXjPenW0zP6pvAKA#annotation,"""e7""","""outbid""","""Uu""",2
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e8.RAI-iK90sSE1v66kQOojr4DpMdT9ybVrWg7qNHv8ilYrc#annotation,"""e8""","""offer""","""CT+""",2
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0169/e91.RAfonukIE5Kop0EjQ5QnOB-q16gzCl-h7sxiR-tiPd0vM#annotation,"""e91""","""sweetened""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e1.RA_yFpacSDa-sBTC-dh6KXw6m_HmeEJIzfuAxoYteSTv0#annotation,"""e1""","""took""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e10.RAyyXQlGALqt9XFgOL9S-DPNmPfQ3nWd9FsvQmxg4nmSg#annotation,"""e10""","""added""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e12.RAVhUXvmuzoVz2BeAsVfy_1aeo9JBaFXi7kml7rTBAgr4#annotation,"""e12""","""eliminated""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e14.RAZM0HG-g-7B8w2lLdAx5Pz6HVHXxgwpcFcF0xiN7bnqc#annotation,"""e14""","""said""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e15.RAw2VUKTAh9onGm3NTEhbpBy4WhRWGNUCwMLZ1uDpT6TY#annotation,"""e15""","""charges""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e15.RAw2VUKTAh9onGm3NTEhbpBy4WhRWGNUCwMLZ1uDpT6TY#annotation,"""e15""","""charges""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e1993.RAwC5nqxkgy3XLKJ6hkBLk7ps8LDjA76Gaz4gL7BkTZRQ#annotation,"""e1993""","""charge""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e1994.RAyT6K4qikGyqVBAp8QLDg8t3g-fDdj2h-51vLdjdqj_c#annotation,"""e1994""","""charge""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e1995.RAFS2yyIVyne-UaX46uAYDiasy3bC9VfyZ_WPjIPNeet4#annotation,"""e1995""","""loss""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e1995.RAFS2yyIVyne-UaX46uAYDiasy3bC9VfyZ_WPjIPNeet4#annotation,"""e1995""","""loss""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e1996.RAUueRtpJiLD45vz0hAEioecaAs6Grbn5K9n_LnLpVFoM#annotation,"""e1996""","""income""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e1997.RAUQIT9m4jIdwOtpdJfXrteI3CV0k4VGFlQgEwWY1coDg#annotation,"""e1997""","""fluctuation""","""Uu""",2
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e1997.RAUQIT9m4jIdwOtpdJfXrteI3CV0k4VGFlQgEwWY1coDg#annotation,"""e1997""","""fluctuation""","""CT-""",2
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e1998.RA2iwMIUjceR93l6q0R_wKXm0doyO8lDOVpWawCn77a7M#annotation,"""e1998""","""earnings""","""PR+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e1998.RA2iwMIUjceR93l6q0R_wKXm0doyO8lDOVpWawCn77a7M#annotation,"""e1998""","""earnings""","""Uu""",3
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e1999.RAq-83HPw18Ev83eH4piRaojo9VP_zgAg1GsYC6kTRsf4#annotation,"""e1999""","""provision""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e1999.RAq-83HPw18Ev83eH4piRaojo9VP_zgAg1GsYC6kTRsf4#annotation,"""e1999""","""provision""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e2.RAbCHnyABNXIcdoSYSVsu9jeWpHCjeJm_sqgFiLXJUTwE#annotation,"""e2""","""reported""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e20.RAnxvbE074W-DGzEZD0WsJy7HZ3VL43nk4Poema2CVlhQ#annotation,"""e20""","""achieve""","""Uu""",3
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e20.RAnxvbE074W-DGzEZD0WsJy7HZ3VL43nk4Poema2CVlhQ#annotation,"""e20""","""achieve""","""PR+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e2000.RAPieQbVhpb9bZ4f2nd3tl2Q-RKDW4XcFaGhsFPbXmLbM#annotation,"""e2000""","""losses""","""CT-""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e2000.RAPieQbVhpb9bZ4f2nd3tl2Q-RKDW4XcFaGhsFPbXmLbM#annotation,"""e2000""","""losses""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e2001.RAgoJKBvgld-vcyy_UBzFGuDa41Ts-EpWZ_vIgOPO8Nv8#annotation,"""e2001""","""expects""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e2001.RAgoJKBvgld-vcyy_UBzFGuDa41Ts-EpWZ_vIgOPO8Nv8#annotation,"""e2001""","""expects""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e2002.RAvjVEToBgJbntNjT1FmQYitFcqmQQh0kAoDGpVcCmaws#annotation,"""e2002""","""assets""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e2056.RACf8O5j7mMvDkaWC8N4L9N5YMqmKZV_PKTSOvrlyQMiw#annotation,"""e2056""","""earnings""","""CT+""",2
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e21.RA0rdhXpWzf73L98D7b1DkeISjUsDt6hu9jemXTLfl5FY#annotation,"""e21""","""examined""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e2126.RAKTEEjVnVLeiaUaxed2MRC-Y7DnxfqOnTbsl9ljQTaBI#annotation,"""e2126""","""assuming""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e2126.RAKTEEjVnVLeiaUaxed2MRC-Y7DnxfqOnTbsl9ljQTaBI#annotation,"""e2126""","""assuming""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e22.RAAbs9oRbxn4vwZlqg-RLqyQhcinlWqTP80y0OTAKipgQ#annotation,"""e22""","""continue""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e23.RAFcOVYNDdrdykYbRhApI36ClHSn0CFCRSAWxX4VsSS3A#annotation,"""e23""","""slow""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e25.RAE3-C9R3fNOTTGcZy2ZRXXoF8PFjj4ug3GVpJR2ZSTXk#annotation,"""e25""","""has""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e3.RAmuMLNI3pV7q_4gC2xjovHJjskrNC7Zo1FpYvgom88G0#annotation,"""e3""","""had""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e4.RA3i_tKvVY10N5ZqFbVA7m_BXFfHSwlCdqQ49R7JQAaBA#annotation,"""e4""","""write-off""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e5.RAYTBZOCnTX4Qg8fAGLJY4V9-xmFUC0S1MQFutIXzCGnY#annotation,"""e5""","""said""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e6.RApIIdojxzy6F-1KcUf1LcUwi_3C3S273AeObWB-X2OPA#annotation,"""e6""","""drain""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e6.RApIIdojxzy6F-1KcUf1LcUwi_3C3S273AeObWB-X2OPA#annotation,"""e6""","""drain""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e7.RACpOq6XlNl8SU2m6AGPZJs9sY_1P0XWq6Bedvc10hPjk#annotation,"""e7""","""said""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e8.RA_NY7WdMu4EMmpOSMhkEGWjgnrRUov8V2JJvfN43bIC0#annotation,"""e8""","""eliminate""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0171/e8.RA_NY7WdMu4EMmpOSMhkEGWjgnrRUov8V2JJvfN43bIC0#annotation,"""e8""","""eliminate""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e1.RAal0a4KoRcRzq6rcwRR0uImRf_teGZJa4SPBSfJlIWyk#annotation,"""e1""","""said""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e11.RAdenrft0aM83ZfERaR7a7YCi2aXQcf0_7ppdjHKHFK7s#annotation,"""e11""","""continue""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e124.RA_E0K1u4jGP202R-acW8PWIGgAUKHXZMSEpdmb8aF6mI#annotation,"""e124""","""severance""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e124.RA_E0K1u4jGP202R-acW8PWIGgAUKHXZMSEpdmb8aF6mI#annotation,"""e124""","""severance""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e13.RAh7gCrbX1Ch8Pb_VcIbB9Uco9tNq0Z1P9mCI7DAZpKVg#annotation,"""e13""","""operate""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e16.RAO9cfPHwJpQ3Q_1tadrP0QGxrcivz9PpAWq_3jQt8ttQ#annotation,"""e16""","""adopt""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e17.RA5YWxqKKwPlnLdVhzo3EArZsc-fTgBC8s00fsT8V_a_8#annotation,"""e17""","""said""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e18.RA_jwhO3KH2aMCggs_m9jVl3zhLPEn_nJfhbsDZxOcTHc#annotation,"""e18""","""eliminate""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e18.RA_jwhO3KH2aMCggs_m9jVl3zhLPEn_nJfhbsDZxOcTHc#annotation,"""e18""","""eliminate""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e19.RAPKVP8R2ZNLGTNMDp48DOPMAKR0D0T252lP2nLM3kbNI#annotation,"""e19""","""said""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e2.RA0eZb6mnGYKmBwLrPL4vMqc1S-MXeiL2PY3k2V6wUcA0#annotation,"""e2""","""completed""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e2.RA0eZb6mnGYKmBwLrPL4vMqc1S-MXeiL2PY3k2V6wUcA0#annotation,"""e2""","""completed""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e20.RAK_KQ4nUCp0Wt-7LsrsuVE5E2Z8vZacu16YGDrW7u-yI#annotation,"""e20""","""take""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e20.RAK_KQ4nUCp0Wt-7LsrsuVE5E2Z8vZacu16YGDrW7u-yI#annotation,"""e20""","""take""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e22.RAWPFAHsZWJdqjJLddDSB8nuWEnvsDfycJREldv0BuRK0#annotation,"""e22""","""said""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e23.RAN6CeSY3FVHbV76iDq-H4ZyHDdddWuc1iEcHKJfpwqXQ#annotation,"""e23""","""payments""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e23.RAN6CeSY3FVHbV76iDq-H4ZyHDdddWuc1iEcHKJfpwqXQ#annotation,"""e23""","""payments""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e24.RAxAy0yCkam5cSZI6FLpHdGqhfXqg6oYpk-xUgeoQyTZ0#annotation,"""e24""","""staying""","""CT-""",2
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e25.RAzNXkQcUj_J1_GNihdRZLNqYmRmFG81agg2Lc6nBDEn8#annotation,"""e25""","""reduce""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e25.RAzNXkQcUj_J1_GNihdRZLNqYmRmFG81agg2Lc6nBDEn8#annotation,"""e25""","""reduce""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e3.RAm1EAYMK9dFqYQySu-u88i94g7keX17yAH8Ve6p1k-p8#annotation,"""e3""","""acquisition""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e3.RAm1EAYMK9dFqYQySu-u88i94g7keX17yAH8Ve6p1k-p8#annotation,"""e3""","""acquisition""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e4.RAgAL6KROMKYtSYduGmdELV0rWXrVlDuJcY2KYwroZQkE#annotation,"""e4""","""has""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e5.RAg-snFMwte7XZOWTN2JaV4hE0nagvxugYgcS6rdrjESw#annotation,"""e5""","""announced""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e6.RAsYPcirjlokOJy8xgTG7iPr8Qgny1fuRdVUm4ub5xZn0#annotation,"""e6""","""agreement""","""CT+""",2
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0172/e8.RAhJ_t-DdJKv61kHLjYg-MEh9jBUf081RnVmSGCX6HASk#annotation,"""e8""","""acquire""","""CT+""",2
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e1.RA4Dk627B0hm0ZKllJ2YLBBn_A7xW9a-g_a5PtYd4igBg#annotation,"""e1""","""peaked""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e10.RA5C7Wxj29L4lZ9PwiS8LLWhOZAB_vuaLKVkxLyRufN84#annotation,"""e10""","""hit""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e11.RAY2FkuMldh63eXolz9hPj3qvJi6FIpOhepfI52YziyQw#annotation,"""e11""","""unveiled""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e12.RAjBGIUvtIBtsAvLsWR2C8Jl3aekVU_l__D-R3TNN1qfk#annotation,"""e12""","""plagued""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e13.RArRKpAjwd2uUuUTFn6PMgCodSdFTkLVOuNn_7R6DB33Q#annotation,"""e13""","""plunged""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e14.RAPi8ce3dT2WtOsWlA-_0I_zn5IjaOGgYi0mZuBeXUaMs#annotation,"""e14""","""bounced""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e15.RAN30L5-ZVHvyWY7rTxluanDM2sz8UmKgRF5re1XenSI0#annotation,"""e15""","""hit""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e16.RA0CqJbh4-InD2hm3OUN2pHMufVQBFm3Avllp56mGzEko#annotation,"""e16""","""died""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e17.RAjCvtxtHl0BnagHSoQjEbLhqmuayqLKO3DJx71OdQBm0#annotation,"""e17""","""failed""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e18.RAuj63K_dgYFnEHuxM6TfwbzDNPKfd14Fc1rAdE62EPek#annotation,"""e18""","""come""","""CT-""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e19.RAnitxNDYBWA3p4fC9DVo_we8EgW5Od_m-ejp3QlcTne4#annotation,"""e19""","""filed""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e1988.RA6D1xqPeJ_mBgllVSgheVJB9qa2XNw5-R_1xh_T0phZ4#annotation,"""e1988""","""high-flying""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e1990.RAkdV5DUX89krfzGHz9_bLP05mItK4UJd-8qk4DOzR3pI#annotation,"""e1990""","""payments""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e1991.RAZ1nWVox7M4jfJcZPHtZIyrnTw77dNreU-ai0WrYH4Es#annotation,"""e1991""","""available""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e1993.RAh3oF-nJ6iHcAhFDBfXY9Dh2CbjPCfDghStLe3EAD1gE#annotation,"""e1993""","""introduction""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e1995.RACY5xm7xmRkCoA-xelmQDmBT4EJCZiyCNvroKCDE76vk#annotation,"""e1995""","""protection""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e2.RAQEXLXN-NXaUdwsiQKQ7DMRgK7ituNQfn4MtJqDnZ1wg#annotation,"""e2""","""filed""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e20.RAFijDhjWigR9s-nv6y0xhZKj7VBptH8WAi58ge9HRIyc#annotation,"""e20""","""filed""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e22.RAwmgTz48fYCmnBVCQswo0-7F8bZWU7G-iKZNnt32eXnU#annotation,"""e22""","""approved""","""Uu""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e3.RA_FU4WRqQre0DOEML9P9ERZ0pxRw6Aui2-7TKmrYrltE#annotation,"""e3""","""provides""","""CT+""",1
https://w3id.org/provcorp/np/protected/annotation-fb/event/wsj_0173/e4.RALBqHK9pa9N7Dpoa1vLqNCQylH91ysk6SPUXNB5nxhHY#annotation,"""e4""","""owed""","""CT+""",1
